SitID	HorID	Pick	Quality
113916	10000	        	0
113916	11000	466.34	2
113916	12000	466.34	2
113916	13000	466.34	2
113916	14000	480.36	1
114300	1000	        	-1
114300	2000	        	-1
114300	3000	        	-1
114300	4000	        	-1
114300	5000	206	1
114300	6000	        	-1
114300	7000	217.5	1
114300	9000	225	3
114300	9500	225	3
114300	10000	227	2
114300	11000	228.5	3
114300	12000	232	3
114300	13000	232	3
114300	14000	331	1
114301	1000	        	-1
114301	2000	        	-1
114301	3000	        	-1
114301	4000	        	-1
114301	5000	193	1
114301	6000	        	-1
114301	7000	204	1
114301	9000	212	3
114301	9500	212	3
114301	10000	214	2
114301	11000	215.5	3
114301	12000	220.5	3
114301	13000	220.5	3
114301	14000	301	1
114303	1000	        	-1
114303	2000	        	-1
114303	3000	        	-1
114303	4000	        	-1
114303	5000	181.66	1
114303	6000	        	-1
114303	7000	193.24	1
114303	9000	200.56	3
114303	9500	200.56	3
114303	10000	203.3	2
114303	11000	207.87	3
114303	12000	207.87	3
114303	13000	207.87	3
114303	14000	295.05	1
114304	1000	        	-1
114304	2000	        	-1
114304	3000	        	-1
114304	4000	        	-1
114304	5000	188.98	1
114304	6000	        	-1
114304	7000	200.56	1
114304	9000	207.87	3
114304	9500	207.87	3
114304	10000	210.62	2
114304	11000	214.58	3
114304	12000	218.85	3
114304	13000	218.85	3
114304	14000	310.29	1
114305	1000	        	-1
114305	2000	        	-1
114305	3000	        	-1
114305	4000	        	-1
114305	5000	182	1
114305	6000	        	-1
114305	7000	192	1
114305	9000	200	3
114305	9500	200	3
114305	10000	202	2
114305	11000	205.5	3
114305	12000	209.5	3
114305	13000	209.5	3
114305	14000	320	1
114306	1000	        	-1
114306	2000	        	-1
114306	3000	        	-1
114306	4000	        	-1
114306	5000	178	1
114306	6000	        	-1
114306	7000	190	1
114306	9000	197.5	3
114306	9500	197.5	3
114306	10000	200.5	2
114306	11000	204.5	3
114306	12000	204.5	2
114306	13000	204.5	2
114306	14000	274.5	1
114308	1000	        	-1
114308	2000	        	-1
114308	3000	        	-1
114308	4000	        	-1
114308	5000	170	1
114308	6000	        	-1
114308	7000	183	1
114308	9000	190	3
114308	9500	190	3
114308	10000	192	2
114308	11000	194	3
114308	12000	198	3
114308	13000	198	3
114308	14000	259	1
114310	1000	        	-1
114310	2000	        	-1
114310	3000	        	-1
114310	4000	        	-1
114310	5000	157	1
114310	6000	        	-1
114310	7000	168.5	1
114310	9000	176.5	3
114310	9500	176.5	3
114310	10000	179	2
114310	11000	184	3
114310	12000	184	3
114310	13000	184	3
114310	14000	246	1
114315	1000	        	-1
114315	2000	        	-1
114315	3000	        	-1
114315	4000	        	-1
114315	5000	219	1
114315	6000	        	-1
114315	7000	232	1
114315	9000	240	3
114315	9500	240	3
114315	10000	242	2
114315	11000	245	3
114315	12000	251.5	1
114315	13000	251.5	1
114315	14000	309.5	1
114317	1000	104.55	1
114317	2000	        	-1
114317	3000	        	-1
114317	4000	        	-1
114317	5000	242.93	1
114317	6000	        	-1
114317	7000	254.81	1
114317	9000	263.04	3
114317	9500	263.04	3
114317	10000	264.57	2
114317	11000	267.61	3
114317	12000	269.44	3
114317	13000	269.44	3
114317	14000	340.16	1
114319	1000	        	-1
114319	2000	        	-1
114319	3000	        	-1
114319	4000	        	-1
114319	5000	192.94	1
114319	6000	        	-1
114319	7000	204.22	1
114319	9000	211.23	3
114319	9500	211.23	3
114319	10000	213.36	3
114319	11000	214.27	3
114319	12000	218.85	3
114319	13000	218.85	3
114319	14000	297.18	1
114321	1000	        	-1
114321	2000	        	-1
114321	3000	        	-1
114321	4000	        	-1
114321	5000	166	1
114321	6000	        	-1
114321	7000	177	1
114321	9000	185	3
114321	9500	185	3
114321	10000	186.5	2
114321	11000	189	3
114321	12000	191.5	3
114321	13000	191.5	3
114321	14000	260	1
114330	1000	138.5	1
114330	2000	        	-1
114330	3000	        	-1
114330	4000	        	-1
114330	5000	282.5	1
114330	6000	        	-1
114330	7000	293	1
114330	9000	298	2
114330	9500	298	2
114330	10000	301	1
114330	11000	304	3
114330	12000	306	3
114330	13000	306	3
114330	14000	369.5	1
114339	1000	123	1
114339	2000	        	-1
114339	3000	        	-1
114339	4000	        	-1
114339	5000	268	1
114339	6000	        	-1
114339	7000	277	1
114339	9000	285	3
114339	9500	285	3
114339	10000	287	2
114339	11000	289	3
114339	12000	291	3
114339	13000	291	3
114339	14000	359	1
114354	1000	        	-1
114354	2000	        	-1
114354	3000	        	-1
114354	4000	        	-1
114354	5000	243	1
114354	6000	        	-1
114354	7000	259	1
114354	9000	264	3
114354	9500	264	3
114354	10000	267	2
114354	11000	269	3
114354	12000	272	3
114354	13000	272	3
114354	14000	355	1
114355	1000	223	1
114355	2000	        	-1
114355	3000	        	-1
114355	4000	        	-1
114355	5000	369.5	1
114355	6000	        	-1
114355	7000	381	1
114355	9000	386.5	3
114355	9500	386.5	3
114355	10000	390.5	3
114355	11000	392	3
114355	12000	395	1
114355	13000	395	1
114355	14000	451	1
114358	1000	269	1
114358	2000	        	-1
114358	3000	        	-1
114358	4000	        	-1
114358	5000	406.5	1
114358	6000	        	-1
114358	7000	417.5	1
114358	9000	425	3
114358	9500	425	3
114358	10000	427	1
114358	11000	429	3
114358	12000	431	2
114358	13000	431	2
114358	14000	498	1
114361	1000	162	1
114361	2000	        	-1
114361	3000	        	-1
114361	4000	        	-1
114361	5000	306	1
114361	6000	        	-1
114361	7000	316.5	1
114361	9000	322	3
114361	9500	322	3
114361	10000	326	3
114361	11000	328	3
114361	12000	330.5	3
114361	13000	330.5	3
114361	14000	410.5	2
114377	1000	166	1
114377	2000	        	-1
114377	3000	        	-1
114377	4000	        	-1
114377	5000	309.5	1
114377	6000	        	-1
114377	7000	319.5	1
114377	9000	325	3
114377	9500	325	3
114377	10000	329	3
114377	11000	332	3
114377	12000	334	3
114377	13000	334	3
114377	14000	392.5	1
114381	1000	275.5	1
114381	2000	        	-1
114381	3000	        	-1
114381	4000	        	-1
114381	5000	417.5	1
114381	6000	        	-1
114381	7000	427	1
114381	9000	430	3
114381	9500	430	3
114381	10000	433	2
114381	11000	436.5	3
114381	12000	440.5	3
114381	13000	440.5	3
114381	14000	492.5	1
114382	1000	281.33	1
114382	2000	        	-1
114382	3000	        	-1
114382	4000	        	-1
114382	5000	425.2	1
114382	6000	        	-1
114382	7000	434.64	1
114382	9000	440.13	3
114382	9500	440.13	3
114382	10000	442.26	2
114382	11000	446.84	3
114382	12000	449.28	3
114382	13000	449.28	3
114382	14000	506.58	1
114388	1000	280.42	1
114388	2000	        	-1
114388	3000	        	-1
114388	4000	        	-1
114388	5000	422.45	1
114388	6000	        	-1
114388	7000	430.68	1
114388	9000	439.52	2
114388	9500	439.52	2
114388	10000	441.66	1
114388	11000	447.14	3
114388	12000	447.14	2
114388	13000	447.14	2
114388	14000	        	-1
114389	1000	276.45	1
114389	2000	        	-1
114389	3000	        	-1
114389	4000	        	-1
114389	5000	418.19	1
114389	6000	        	-1
114389	7000	426.72	1
114389	9000	433.43	3
114389	9500	433.43	3
114389	10000	437.39	2
114389	11000	442.26	3
114389	12000	442.26	2
114389	13000	442.26	2
114389	14000	488.9	1
114391	1000	292.61	1
114391	2000	        	-1
114391	3000	        	-1
114391	4000	        	-1
114391	5000	433.73	1
114391	6000	        	-1
114391	7000	441.66	1
114391	9000	449.88	1
114391	9500	449.88	1
114391	10000	451.71	2
114391	11000	457.81	3
114391	12000	457.81	2
114391	13000	457.81	2
114391	14000	500.48	1
114393	1000	255.12	1
114393	2000	        	-1
114393	3000	        	-1
114393	4000	        	-1
114393	5000	400.2	1
114393	6000	        	-1
114393	7000	405.38	1
114393	9000	415.44	2
114393	9500	415.44	2
114393	10000	418.49	1
114393	11000	422.45	3
114393	12000	422.45	2
114393	13000	422.45	2
114393	14000	477.01	1
114394	1000	281.03	1
114394	2000	        	-1
114394	3000	        	-1
114394	4000	        	-1
114394	5000	426.72	1
114394	6000	        	-1
114394	7000	435.25	1
114394	9000	443.18	2
114394	9500	443.18	2
114394	10000	446.23	1
114394	11000	448.36	3
114394	12000	448.36	3
114394	13000	448.36	3
114394	14000	497.43	1
114396	1000	261	1
114396	2000	        	-1
114396	3000	        	-1
114396	4000	        	-1
114396	5000	402	1
114396	6000	        	-1
114396	7000	410.5	1
114396	9000	418.5	3
114396	9500	418.5	3
114396	10000	420.5	1
114396	11000	425	2
114396	12000	425	2
114396	13000	425	2
114396	14000	474	1
114398	1000	262.43	1
114398	2000	        	-1
114398	3000	        	-1
114398	4000	        	-1
114398	5000	411.48	1
114398	6000	        	-1
114398	7000	419.4	1
114398	9000	428.24	3
114398	9500	428.24	3
114398	10000	430.38	1
114398	11000	431.9	3
114398	12000	434.95	3
114398	13000	434.95	3
114398	14000	482.5	1
114399	1000	286.21	1
114399	2000	        	-1
114399	3000	        	-1
114399	4000	        	-1
114399	5000	433.12	1
114399	6000	        	-1
114399	7000	440.74	1
114399	9000	448.06	3
114399	9500	448.06	3
114399	10000	450.49	1
114399	11000	453.54	3
114399	12000	454.15	3
114399	13000	454.15	3
114399	14000	502.31	1
114400	1000	284.68	1
114400	2000	        	-1
114400	3000	        	-1
114400	4000	        	-1
114400	5000	430.07	1
114400	6000	        	-1
114400	7000	437.08	1
114400	9000	445.01	2
114400	9500	445.01	2
114400	10000	447.45	1
114400	11000	449.28	3
114400	12000	449.28	1
114400	13000	449.28	1
114400	14000	496.21	3
114402	1000	229.51	1
114402	2000	        	-1
114402	3000	        	-1
114402	4000	        	-1
114402	5000	376.12	1
114402	6000	        	-1
114402	7000	384.05	1
114402	9000	391.36	3
114402	9500	391.36	3
114402	10000	393.8	1
114402	11000	396.24	3
114402	12000	398.07	3
114402	13000	398.07	3
114402	14000	448.67	1
114404	1000	159	1
114404	2000	        	-1
114404	3000	        	-1
114404	4000	        	-1
114404	5000	306	1
114404	6000	        	-1
114404	7000	313	2
114404	9000	320	2
114404	9500	320	2
114404	10000	322	1
114404	11000	324	3
114404	12000	327	3
114404	13000	327	3
114404	14000	372	1
114406	1000	163.07	1
114406	2000	        	-1
114406	3000	        	-1
114406	4000	        	-1
114406	5000	315.77	1
114406	6000	        	-1
114406	7000	323.09	2
114406	9000	329.79	2
114406	9500	329.79	2
114406	10000	331.62	1
114406	11000	334.06	3
114406	12000	337.72	1
114406	13000	337.72	1
114406	14000	379.78	1
114408	1000	180.44	1
114408	2000	        	-1
114408	3000	        	-1
114408	4000	        	-1
114408	5000	333.15	1
114408	6000	        	-1
114408	7000	340.77	2
114408	9000	348.08	2
114408	9500	348.08	2
114408	10000	349.91	1
114408	11000	351.74	3
114408	12000	356.01	2
114408	13000	356.01	2
114408	14000	394.72	1
114409	1000	154.23	1
114409	2000	        	-1
114409	3000	        	-1
114409	4000	        	-1
114409	5000	304.19	1
114409	6000	        	-1
114409	7000	310.9	2
114409	9000	318.52	2
114409	9500	318.52	2
114409	10000	320.04	1
114409	11000	321.87	3
114409	12000	326.14	2
114409	13000	326.14	2
114409	14000	366.67	1
114410	1000	110.64	1
114410	2000	        	-1
114410	3000	        	-1
114410	4000	        	-1
114410	5000	262.74	1
114410	6000	        	-1
114410	7000	270.05	2
114410	9000	277.37	3
114410	9500	277.37	3
114410	10000	279.2	1
114410	11000	281.33	3
114410	12000	285.9	1
114410	13000	285.9	1
114410	14000	325.22	1
114413	1000	125.88	1
114413	2000	        	-1
114413	3000	        	-1
114413	4000	        	-1
114413	5000	277.37	1
114413	6000	        	-1
114413	7000	284.38	2
114413	9000	290.78	1
114413	9500	290.78	1
114413	10000	292.91	1
114413	11000	295.66	3
114413	12000	299.62	1
114413	13000	299.62	1
114413	14000	335.28	1
114414	1000	112.17	1
114414	2000	        	-1
114414	3000	        	-1
114414	4000	        	-1
114414	5000	262.13	1
114414	6000	        	-1
114414	7000	269.44	2
114414	9000	276.45	2
114414	9500	276.45	2
114414	10000	277.98	1
114414	11000	280.72	3
114414	12000	285.29	1
114414	13000	285.29	1
114414	14000	329.18	1
114415	1000	        	-1
114415	2000	        	-1
114415	3000	        	-1
114415	4000	        	-1
114415	5000	255.42	1
114415	6000	        	-1
114415	7000	261.52	2
114415	9000	265.79	1
114415	9500	265.79	1
114415	10000	270.05	1
114415	11000	276.15	3
114415	12000	276.15	3
114415	13000	276.15	3
114415	14000	301.75	1
114419	1000	100.5	1
114419	2000	        	-1
114419	3000	        	-1
114419	4000	        	-1
114419	5000	257	1
114419	6000	        	-1
114419	7000	261.5	3
114419	9000	269	1
114419	9500	269	1
114419	10000	271.5	1
114419	11000	277	3
114419	12000	277	3
114419	13000	277	3
114419	14000	289.5	1
114420	1000	93.27	1
114420	2000	        	-1
114420	3000	        	-1
114420	4000	        	-1
114420	5000	248.11	1
114420	6000	        	-1
114420	7000	252.37	3
114420	9000	260.3	2
114420	9500	260.3	2
114420	10000	262.43	1
114420	11000	267.61	3
114420	12000	267.61	2
114420	13000	267.61	2
114420	14000	279.2	1
114423	1000	92.05	3
114423	2000	        	-1
114423	3000	        	-1
114423	4000	        	-1
114423	5000	242.32	1
114423	6000	        	-1
114423	7000	247.5	3
114423	9000	254.81	1
114423	9500	254.81	1
114423	10000	257.25	1
114423	11000	262.74	3
114423	12000	262.74	1
114423	13000	262.74	1
114423	14000	271.58	2
114424	1000	        	-1
114424	2000	        	-1
114424	3000	        	-1
114424	4000	        	-1
114424	5000	242.01	1
114424	6000	        	-1
114424	7000	246.89	3
114424	9000	254.81	1
114424	9500	254.81	1
114424	10000	256.95	1
114424	11000	263.04	3
114424	12000	263.04	1
114424	13000	263.04	1
114424	14000	266.09	1
114427	1000	87.17	3
114427	2000	        	-1
114427	3000	        	-1
114427	4000	        	-1
114427	5000	237.74	1
114427	6000	        	-1
114427	7000	242.62	3
114427	9000	250.55	1
114427	9500	250.55	1
114427	10000	252.68	1
114427	11000	259.08	3
114427	12000	259.08	1
114427	13000	259.08	1
114427	14000	278.59	1
114429	1000	        	-1
114429	2000	        	-1
114429	3000	        	-1
114429	4000	        	-1
114429	5000	241	1
114429	6000	244.5	1
114429	7000	        	0
114429	9000	254	1
114429	9500	254	1
114429	10000	256	1
114429	11000	261	3
114429	12000	261	1
114429	13000	261	1
114429	14000	281.5	3
114431	1000	112.5	1
114431	2000	        	-1
114431	3000	        	-1
114431	4000	        	-1
114431	5000	269	1
114431	6000	272	1
114431	7000	        	0
114431	9000	279	1
114431	9500	279	1
114431	10000	282	1
114431	11000	287	3
114431	12000	287	1
114431	13000	287	1
114431	14000	303	3
114432	1000	74.68	3
114432	2000	        	-1
114432	3000	        	-1
114432	4000	        	-1
114432	5000	235.31	1
114432	6000	237.74	1
114432	7000	        	0
114432	9000	247.5	1
114432	9500	247.5	1
114432	10000	249.33	1
114432	11000	250.55	3
114432	12000	254.81	1
114432	13000	254.81	1
114432	14000	284.99	1
114434	1000	91	3
114434	2000	        	-1
114434	3000	        	-1
114434	4000	        	-1
114434	5000	257	1
114434	6000	260	1
114434	7000	        	0
114434	9000	267	1
114434	9500	267	1
114434	10000	270	1
114434	11000	272	2
114434	12000	274.5	1
114434	13000	274.5	1
114434	14000	283	2
114438	1000	119	1
114438	2000	        	-1
114438	3000	        	-1
114438	4000	        	-1
114438	5000	277	1
114438	6000	280	1
114438	7000	        	0
114438	9000	288	1
114438	9500	288	1
114438	10000	290.5	1
114438	11000	292	3
114438	12000	295	3
114438	13000	295	3
114438	14000	298	2
114440	1000	116.5	1
114440	2000	        	-1
114440	3000	        	-1
114440	4000	        	-1
114440	5000	275	1
114440	6000	278	1
114440	7000	        	0
114440	9000	285	1
114440	9500	285	1
114440	10000	287.5	1
114440	11000	289	2
114440	12000	291.5	3
114440	13000	291.5	3
114440	14000	293	3
114442	1000	105.5	1
114442	2000	        	-1
114442	3000	        	-1
114442	4000	        	-1
114442	5000	268	1
114442	6000	271	1
114442	7000	        	0
114442	9000	278	1
114442	9500	278	1
114442	10000	280.5	1
114442	11000	282.5	2
114442	12000	285.5	1
114442	13000	285.5	1
114442	14000	294	2
114443	1000	        	-1
114443	2000	        	-1
114443	3000	        	-1
114443	4000	        	-1
114443	5000	284.38	1
114443	6000	287.43	1
114443	7000	        	0
114443	9000	295.05	1
114443	9500	295.05	1
114443	10000	296.88	1
114443	11000	298.7	3
114443	12000	298.7	1
114443	13000	298.7	1
114443	14000	309.37	1
114446	1000	163	1
114446	2000	        	-1
114446	3000	        	-1
114446	4000	305	1
114446	5000	325	1
114446	6000	328	1
114446	7000	        	0
114446	9000	334.5	2
114446	9500	334.5	2
114446	10000	335	2
114446	11000	336	3
114446	12000	        	0
114446	13000	        	0
114446	14000	339	1
114448	1000	        	-1
114448	2000	        	-1
114448	3000	        	-1
114448	4000	315.77	1
114448	5000	335.58	1
114448	6000	338.33	1
114448	7000	        	0
114448	9000	343.81	1
114448	9500	343.81	1
114448	10000	346.56	1
114448	11000	346.56	3
114448	12000	        	0
114448	13000	        	0
114448	14000	350.52	1
114450	1000	138	1
114450	2000	        	-1
114450	3000	        	-1
114450	4000	280	1
114450	5000	298.5	1
114450	6000	301	1
114450	7000	        	0
114450	9000	308	1
114450	9500	308	1
114450	10000	310	1
114450	11000	310	3
114450	12000	        	0
114450	13000	        	0
114450	14000	312	1
114451	1000	140.82	2
114451	2000	        	-1
114451	3000	        	-1
114451	4000	285.29	1
114451	5000	304.19	1
114451	6000	307.24	1
114451	7000	        	0
114451	9000	313.94	2
114451	9500	313.94	2
114451	10000	315.77	1
114451	11000	320.04	3
114451	12000	320.04	3
114451	13000	320.04	3
114451	14000	335.28	1
114453	1000	223.11	1
114453	2000	        	-1
114453	3000	        	-1
114453	4000	375.51	1
114453	5000	396.54	1
114453	6000	398.68	1
114453	7000	        	0
114453	9000	403.25	1
114453	9500	403.25	1
114453	10000	405.99	1
114453	11000	410.87	2
114453	12000	410.87	2
114453	13000	410.87	2
114453	14000	433.43	2
114476	1000	237.44	1
114476	2000	        	-1
114476	3000	        	-1
114476	4000	396.24	1
114476	5000	418.19	1
114476	6000	420.01	2
114476	7000	        	0
114476	9000	422.45	2
114476	9500	422.45	2
114476	10000	424.59	2
114476	11000	427.33	2
114476	12000	429.16	2
114476	13000	429.16	2
114476	14000	        	-1
114497	1000	227.08	1
114497	2000	        	-1
114497	3000	        	-1
114497	4000	385.27	1
114497	5000	408.74	2
114497	6000	410.26	3
114497	7000	        	0
114497	9000	411.48	3
114497	9500	411.48	3
114497	10000	413.31	3
114497	11000	417.58	1
114497	12000	420.01	2
114497	13000	420.01	2
114497	14000	426.72	4
114498	1000	213.97	1
114498	2000	        	-1
114498	3000	        	-1
114498	4000	376.73	1
114498	5000	398.98	2
114498	6000	399.9	3
114498	7000	        	0
114498	9000	        	0
114498	9500	        	0
114498	10000	402.95	3
114498	11000	405.38	3
114498	12000	408.43	3
114498	13000	408.43	3
114498	14000	417.58	4
114503	1000	278	1
114503	2000	        	-1
114503	3000	        	-1
114503	4000	439	1
114503	5000	457	2
114503	6000	459	1
114503	7000	        	0
114503	9000	        	0
114503	9500	        	0
114503	10000	463	3
114503	11000	468	2
114503	12000	468	1
114503	13000	468	1
114503	14000	478.5	1
114504	1000	289.56	1
114504	2000	        	-1
114504	3000	        	-1
114504	4000	454.15	1
114504	5000	473.05	1
114504	6000	475.49	3
114504	7000	        	0
114504	9000	        	0
114504	9500	        	0
114504	10000	479.15	3
114504	11000	481.58	3
114504	12000	484.63	3
114504	13000	484.63	3
114504	14000	488.9	3
114505	1000	291.39	1
114505	2000	        	-1
114505	3000	        	-1
114505	4000	449.58	1
114505	5000	466.95	2
114505	6000	        	0
114505	7000	        	0
114505	9000	        	0
114505	9500	        	0
114505	10000	        	0
114505	11000	        	0
114505	12000	        	0
114505	13000	        	0
114505	14000	470.92	3
114753	1000	        	-1
114753	2000	        	-1
114753	3000	        	-1
114753	4000	        	-1
114753	5000	168.55	1
114753	6000	        	-1
114753	7000	181.36	1
114753	9000	186.84	3
114753	9500	186.84	3
114753	10000	189.59	1
114753	11000	192.63	1
114753	12000	198.73	2
114753	13000	198.73	2
114753	14000	295.66	1
114754	1000	        	0
114754	2000	        	-1
114754	3000	        	-1
114754	4000	        	-1
114754	5000	156.06	1
114754	6000	        	-1
114754	7000	169.16	1
114754	9000	174.96	2
114754	9500	174.96	2
114754	10000	177.39	1
114754	11000	181.97	1
114754	12000	181.97	3
114754	13000	181.97	3
114754	14000	288.65	1
114755	1000	        	-1
114755	2000	        	-1
114755	3000	        	-1
114755	4000	        	-1
114755	5000	173.5	1
114755	6000	        	-1
114755	7000	184.5	1
114755	9000	190	2
114755	9500	190	2
114755	10000	192.5	1
114755	11000	195	1
114755	12000	200	2
114755	13000	200	2
114755	14000	291	1
114756	1000	        	-1
114756	2000	        	-1
114756	3000	        	-1
114756	4000	        	-1
114756	5000	142	1
114756	6000	        	-1
114756	7000	153.5	1
114756	9000	158.5	2
114756	9500	158.5	2
114756	10000	161	1
114756	11000	164.5	1
114756	12000	174	3
114756	13000	174	3
114756	14000	223	2
114758	1000	        	-1
114758	2000	        	-1
114758	3000	        	-1
114758	4000	        	-1
114758	5000	202	1
114758	6000	        	-1
114758	7000	213.5	1
114758	9000	219	2
114758	9500	219	2
114758	10000	221	2
114758	11000	225	3
114758	12000	227	3
114758	13000	227	3
114758	14000	314	1
114761	1000	        	-1
114761	2000	        	-1
114761	3000	        	-1
114761	4000	        	-1
114761	5000	277	1
114761	6000	        	-1
114761	7000	288	1
114761	9000	293	3
114761	9500	293	3
114761	10000	295.5	2
114761	11000	301	3
114761	12000	301	3
114761	13000	301	3
114761	14000	362	1
114768	1000	        	-1
114768	2000	        	-1
114768	3000	        	-1
114768	4000	        	-1
114768	5000	179	1
114768	6000	        	-1
114768	7000	188.5	1
114768	9000	193.5	2
114768	9500	193.5	2
114768	10000	196	1
114768	11000	201	1
114768	12000	209.3	3
114768	13000	209.3	3
114768	14000	278.5	1
114772	1000	157	1
114772	2000	        	-1
114772	3000	        	-1
114772	4000	        	-1
114772	5000	308	1
114772	6000	        	-1
114772	7000	318.5	1
114772	9000	324	2
114772	9500	324	2
114772	10000	326	2
114772	11000	331	3
114772	12000	333	3
114772	13000	333	3
114772	14000	424.4	1
114773	1000	231.1	1
114773	2000	        	-1
114773	3000	        	-1
114773	4000	        	-1
114773	5000	379.5	1
114773	6000	        	-1
114773	7000	388.5	1
114773	9000	393	3
114773	9500	393	3
114773	10000	395.5	2
114773	11000	398	3
114773	12000	401	2
114773	13000	401	2
114773	14000	475	1
114779	1000	159	2
114779	2000	        	-1
114779	3000	        	-1
114779	4000	        	-1
114779	5000	305	1
114779	6000	        	-1
114779	7000	314	1
114779	9000	318	2
114779	9500	318	2
114779	10000	322	1
114779	11000	327	2
114779	12000	329	3
114779	13000	329	3
114779	14000	403	1
114783	1000	272.9	1
114783	2000	        	-1
114783	3000	        	-1
114783	4000	        	-1
114783	5000	419	1
114783	6000	        	-1
114783	7000	426.5	1
114783	9000	433	1
114783	9500	433	1
114783	10000	437	1
114783	11000	444	3
114783	12000	444	3
114783	13000	444	3
114783	14000	506	1
114784	1000	271.27	1
114784	2000	        	-1
114784	3000	        	-1
114784	4000	        	-1
114784	5000	415.75	1
114784	6000	        	-1
114784	7000	423.67	1
114784	9000	430.38	2
114784	9500	430.38	2
114784	10000	434.04	1
114784	11000	441.35	3
114784	12000	441.35	3
114784	13000	441.35	3
114784	14000	494.69	1
114789	1000	258.6	1
114789	2000	        	-1
114789	3000	        	-1
114789	4000	        	-1
114789	5000	405	1
114789	6000	        	-1
114789	7000	413	1
114789	9000	419	2
114789	9500	419	2
114789	10000	423	1
114789	11000	429	3
114789	12000	429	3
114789	13000	429	3
114789	14000	472	1
114795	1000	234.8	1
114795	2000	        	-1
114795	3000	        	-1
114795	4000	        	-1
114795	5000	380	1
114795	6000	        	-1
114795	7000	387	1
114795	9000	393	1
114795	9500	393	1
114795	10000	396	1
114795	11000	403.5	2
114795	12000	403.5	2
114795	13000	403.5	2
114795	14000	453	1
114799	1000	225.55	1
114799	2000	        	-1
114799	3000	        	-1
114799	4000	        	-1
114799	5000	369.42	1
114799	6000	        	-1
114799	7000	376.12	1
114799	9000	382.83	2
114799	9500	382.83	2
114799	10000	385.88	1
114799	11000	387.71	3
114799	12000	387.71	3
114799	13000	387.71	3
114799	14000	440.74	1
114801	1000	264.57	1
114801	2000	        	-1
114801	3000	        	-1
114801	4000	        	-1
114801	5000	415.14	1
114801	6000	        	-1
114801	7000	422.76	1
114801	9000	428.85	2
114801	9500	428.85	2
114801	10000	433.43	1
114801	11000	437.69	3
114801	12000	437.69	3
114801	13000	437.69	3
114801	14000	495	1
114805	1000	179.83	1
114805	2000	        	-1
114805	3000	        	-1
114805	4000	        	-1
114805	5000	324.61	1
114805	6000	        	-1
114805	7000	331.62	1
114805	9000	338.33	2
114805	9500	338.33	2
114805	10000	341.99	1
114805	11000	343.81	2
114805	12000	347.47	3
114805	13000	347.47	3
114805	14000	391.36	1
114810	1000	144	2
114810	2000	        	-1
114810	3000	        	-1
114810	4000	        	-1
114810	5000	290	1
114810	6000	        	-1
114810	7000	296.5	1
114810	9000	302.5	1
114810	9500	302.5	1
114810	10000	305.5	1
114810	11000	307	3
114810	12000	312	3
114810	13000	312	3
114810	14000	357	1
114811	1000	153	1
114811	2000	        	-1
114811	3000	        	-1
114811	4000	        	-1
114811	5000	297.5	1
114811	6000	        	-1
114811	7000	304.5	1
114811	9000	310	1
114811	9500	310	1
114811	10000	314	1
114811	11000	315	3
114811	12000	320	3
114811	13000	320	3
114811	14000	372	1
114819	1000	103.33	1
114819	2000	        	-1
114819	3000	        	-1
114819	4000	        	-1
114819	5000	248.72	1
114819	6000	        	-1
114819	7000	255.42	1
114819	9000	261.21	1
114819	9500	261.21	1
114819	10000	265.18	1
114819	11000	266.4	3
114819	12000	269.44	3
114819	13000	269.44	3
114819	14000	317.6	1
114822	1000	        	-1
114822	2000	        	-1
114822	3000	        	-1
114822	4000	        	-1
114822	5000	243	1
114822	6000	        	-1
114822	7000	250	1
114822	9000	255	2
114822	9500	255	2
114822	10000	259	1
114822	11000	262	1
114822	12000	264.75	1
114822	13000	264.75	1
114822	14000	312	1
114829	1000	        	-1
114829	2000	        	-1
114829	3000	        	-1
114829	4000	        	-1
114829	5000	228.5	1
114829	6000	        	-1
114829	7000	235.5	1
114829	9000	241.5	1
114829	9500	241.5	1
114829	10000	245	1
114829	11000	247	3
114829	12000	250	3
114829	13000	250	3
114829	14000	291	1
114833	1000	107.9	1
114833	2000	        	-1
114833	3000	        	-1
114833	4000	        	-1
114833	5000	255.42	1
114833	6000	        	-1
114833	7000	262.13	1
114833	9000	267.31	1
114833	9500	267.31	1
114833	10000	270.66	1
114833	11000	273.1	3
114833	12000	277.37	1
114833	13000	277.37	1
114833	14000	320.65	1
114834	1000	113	2
114834	2000	        	-1
114834	3000	        	-1
114834	4000	        	-1
114834	5000	253	1
114834	6000	        	-1
114834	7000	259.5	1
114834	9000	265	1
114834	9500	265	1
114834	10000	268	1
114834	11000	270	3
114834	12000	274	1
114834	13000	274	1
114834	14000	305	1
114836	1000	99	3
114836	2000	        	-1
114836	3000	        	-1
114836	4000	        	-1
114836	5000	247	1
114836	6000	        	-1
114836	7000	253.5	1
114836	9000	259	1
114836	9500	259	1
114836	10000	263	1
114836	11000	265	3
114836	12000	269	1
114836	13000	269	1
114836	14000	303	1
114838	1000	95.71	1
114838	2000	        	-1
114838	3000	        	-1
114838	4000	        	-1
114838	5000	245.06	1
114838	6000	        	-1
114838	7000	251.16	1
114838	9000	256.64	1
114838	9500	256.64	1
114838	10000	259.69	1
114838	11000	261.52	3
114838	12000	266.4	3
114838	13000	266.4	3
114838	14000	289.56	4
114842	1000	        	-1
114842	2000	        	-1
114842	3000	        	-1
